Genome,ID,Start,Stop,Size (nt),Strand,Function
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LSS2,258378,258909,529,+,2-Hacid_dh; ACT; 2-Hacid_dh_C; PGDH_inter; InterPro=IPR029009; IPR006139; IPR002912; IPR006140; IPR045626; IPR036291; IPR045865; IPR006236
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LSS3,258916,259265,347,+,Iso_dh; InterPro=IPR023698; IPR024084; IPR050501
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LSS4,259281,259643,360,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR005786; IPR036038; IPR033939
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LSS5,259734,260288,553,+,HMGL-like; LeuA_dimer; HCS_D2; InterPro=IPR013785; IPR036230; IPR000891; IPR013709; IPR054691; IPR005675
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LSS6,260292,260559,266,+,FAA_hydrolase; Rv2993c-like_N; InterPro=IPR036663; IPR011234; IPR018833
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LSS7,260558,261063,503,+,tRNA-synt_1c; Anticodon_2; InterPro=IPR020751; IPR020752; IPR014729; IPR004527; IPR020058; IPR045462; IPR000924; IPR049940; IPR008925; IPR033910
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LSS8,261198,261365,166,-,none
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LSS9,261450,261664,212,-,PRK; InterPro=IPR027417; IPR006083
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LST0,261664,261922,256,-,ABC_tran; InterPro=IPR027417; IPR003439; IPR050107; IPR003593
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LST1,261921,262263,340,-,BPD_transp_2; InterPro=IPR001851
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LST2,262265,262650,383,-,Peripla_BP_4; InterPro=IPR025997; IPR028082
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LST3,262736,262990,252,+,DeoRC; HTH_DeoR; InterPro=IPR036388; IPR014036; IPR001034; IPR050313; IPR037171; IPR036390
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LST4,262998,263282,282,+,DeoC; InterPro=IPR013785; IPR002915; IPR041720; IPR050456
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LST5,263278,263770,490,+,FGGY_N; FGGY_C; InterPro=IPR018484; IPR018485; IPR000577; IPR050406; IPR043129
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LST6,263821,264238,416,-,FAD_binding_4; ALO; InterPro=IPR016171; IPR016167; IPR016169; IPR006094; IPR007173; IPR010031; IPR016166; IPR036318
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LST7,264253,264658,403,-,MFS_1; InterPro=IPR036259; IPR011701; IPR020846
Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),A0LST8,264666,265401,733,-,Glycos_transf_2; InterPro=IPR029044; IPR001173; IPR050834
Acinetobacter baumannii (strain AYE),B0VAF3,57,522,464,+,Bac_DnaA; Bac_DnaA_C; DnaA_N; InterPro=IPR010921; IPR038454; IPR027417; IPR001957; IPR013317; IPR013159; IPR024633; IPR020591; IPR003593
Acinetobacter baumannii (strain AYE),A0A0R4J873,555,938,381,+,none
Acinetobacter baumannii (strain AYE),B0VAF5,943,1303,359,+,SMC_N; InterPro=IPR042174; IPR027417; IPR001238; IPR003395
Acinetobacter baumannii (strain AYE),A0A0R4J8C8,1321,2144,821,+,none
Acinetobacter baumannii (strain AYE),B0VAF7,2156,2287,129,+,none
Acinetobacter baumannii (strain AYE),B0VAF8,2315,2501,184,-,none
Acinetobacter baumannii (strain AYE),B0VAE5,2584,3228,642,-,none
Acinetobacter baumannii (strain AYE),B0VAE6,3314,3648,333,+,none
Acinetobacter baumannii (strain AYE),B0VAE7,3734,4069,334,+,none
Acinetobacter baumannii (strain AYE),B0VAE8,4170,4518,347,+,none
Acinetobacter baumannii (strain AYE),B0VAE9,4560,4672,110,+,Fe; S_biosyn; InterPro=IPR035903; IPR023063; IPR000361; IPR016092
Acinetobacter baumannii (strain AYE),B0VAF0,4691,4973,280,-,none
Acinetobacter baumannii (strain AYE),B0VAF1,5015,5391,374,-,none
Acinetobacter baumannii (strain AYE),A0A0R4J761,5418,5822,403,+,none
Acinetobacter baumannii (strain AYE),B0VA30,7930,8129,198,+,none
Acinetobacter baumannii (strain AYE),B0VA31,8149,8381,231,-,none
Acinetobacter baumannii (strain AYE),B0VA32,8589,9082,491,+,none
Acinetobacter baumannii (strain AYE),B0VA33,9086,9134,46,+,none
Acinetobacter baumannii (strain AYE),B0VAD9,9149,9583,433,-,none
Acinetobacter baumannii (strain AYE),B0VAE0,9582,9903,319,-,Formyl_trans_N; Formyl_trans_C; InterPro=IPR037022; IPR005794; IPR002376; IPR005793; IPR011034; IPR036477; IPR041711; IPR044135
Acinetobacter baumannii (strain AYE),B0VAE1,10019,10629,608,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Acinetobacter baumannii (strain AYE),B0VAE2,10734,11163,428,+,none
Acinetobacter baumannii (strain AYE),B0VAE3,11190,11433,242,+,none
Acinetobacter baumannii (strain AYE),B0VAE4,11436,11733,295,-,none
Acinetobacter baumannii (strain AYE),B0VA18,11760,12191,430,-,none
Acinetobacter baumannii (strain AYE),A0A0R4J6X5,12292,13186,893,-,none
Acinetobacter baumannii (strain AYE),B0VA20,13243,13451,206,-,none
Acinetobacter baumannii (strain AYE),B0VA21,13501,13868,365,+,none
Acinetobacter baumannii (strain AYE),B0VA22,13869,14910,1040,+,none
Acinetobacter baumannii (strain AYE),B0VA23,14957,15083,124,+,none
Acinetobacter baumannii (strain AYE),B0VA24,15118,15488,369,+,DnaJ; DnaJ_CXXCXGXG; DnaJ_C; InterPro=IPR036869; IPR012724; IPR001623; IPR001305; IPR002939; IPR008971; IPR036410
Acinetobacter baumannii (strain AYE),B0VA25,15527,15643,115,-,none
Acinetobacter baumannii (strain AYE),B0VA26,15705,15979,272,+,DapB_N; DapB_C; InterPro=IPR023940; IPR000846; IPR022663; IPR036291
Acinetobacter baumannii (strain AYE),B0VA27,15996,16214,216,+,none
Acinetobacter baumannii (strain AYE),B0VA28,16227,16647,418,-,none
Acinetobacter baumannii (strain AYE),B0VA29,16626,16921,294,-,none
Acinetobacter baumannii (strain AYE),B0VA07,16934,17234,299,+,none
Acinetobacter baumannii (strain AYE),B0VA08,17229,17364,133,-,none
Acinetobacter baumannii (strain AYE),B0VA09,17384,17859,473,+,none
Acinetobacter baumannii (strain AYE),B0VA10,17860,18202,341,-,none
Acinetobacter baumannii (strain AYE),B0VA11,18215,18402,185,-,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6S0,1174458,1174643,184,+,Adenine_glyco; InterPro=IPR005019; IPR052891; IPR011257
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6R9,1174652,1174992,339,+,ADH_zinc_N; ADH_N; InterPro=IPR013149; IPR013154; IPR047109; IPR020843; IPR011032; IPR036291
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6R8,1175007,1175477,469,-,Aminotran_1_2; GntR; InterPro=IPR036388; IPR015421; IPR015422; IPR004839; IPR000524; IPR051446; IPR036390; IPR015424
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6R7,1175508,1175620,111,+,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6R6,1175619,1175921,301,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6R5,1175969,1176238,267,+,Aldo_ket_red; InterPro=IPR036812; IPR023210; IPR020471
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6R4,1176242,1176634,390,+,MFS_1; InterPro=IPR036259; IPR011701; IPR020846; IPR050189
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6R3,1176648,1176867,217,-,START; InterPro=IPR023393; IPR002913; IPR028347; IPR051213
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6R2,1176934,1177207,272,-,DapB_N; DapB_C; InterPro=IPR023940; IPR000846; IPR022663; IPR036291
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6R1,1177247,1177616,367,-,DnaJ; DnaJ_CXXCXGXG; DnaJ_C; InterPro=IPR036869; IPR012724; IPR001623; IPR001305; IPR002939; IPR008971; IPR036410
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6R0,1177651,1177777,124,-,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6Q9,1177821,1178864,1041,-,ACR_tran; InterPro=IPR027463; IPR001036
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6Q8,1178863,1179232,368,-,HlyD_D23; InterPro=IPR032317; IPR006143
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6Q7,1179284,1179488,203,+,TetR_N; TetR_C_7; InterPro=IPR001647; IPR039536; IPR050109; IPR009057
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6Q6,1179546,1180440,893,+,PEPcase; InterPro=IPR022805; IPR021135; IPR015813
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6Q5,1180533,1180965,430,+,Xan_ur_permease; InterPro=IPR006043; IPR006042
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6Q4,1181004,1181306,300,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR050950; IPR036390
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6Q3,1181305,1181558,252,-,TauE; InterPro=IPR002781; IPR052017
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6Q2,1181617,1182061,442,-,Pyr_redox_2; InterPro=IPR023753; IPR045024; IPR036188
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6Q1,1182135,1182569,432,-,none; InterPro=IPR036249
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6Q0,1182593,1183154,560,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6P9,1183257,1183577,318,+,Formyl_trans_N; Formyl_trans_C; InterPro=IPR037022; IPR005794; IPR002376; IPR005793; IPR011034; IPR036477; IPR041711; IPR044135
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6P8,1183576,1184010,433,+,NusB; Methyltr_RsmB-F; RsmF-B_ferredox; InterPro=IPR035926; IPR029063; IPR006027; IPR049560; IPR054728; IPR023267; IPR001678; IPR004573
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6P7,1184021,1184295,272,-,Zip; InterPro=IPR023498; IPR003689
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6P6,1184320,1184367,46,-,MaAIMP_sms; InterPro=IPR031596
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6P5,1184371,1184864,491,-,SNF; InterPro=IPR000175; IPR037272
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6P4,1185005,1185489,482,-,Aldedh; InterPro=IPR016163; IPR016162; IPR015590; IPR051020; IPR016161
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6P1,1185790,1186158,366,+,zinc-ribbon_6; Peptidase_Mx; InterPro=IPR011201; IPR031321
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6P0,1186237,1186419,180,+,DJ; 1_PfpI; InterPro=IPR029062; IPR002818; IPR006286
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),P42693,1188405,1188594,187,-,Pro_isomerase; InterPro=IPR029000; IPR002130; IPR044665
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6N8,1188636,1188993,355,-,Abhydrolase_3; InterPro=IPR029058; IPR013094; IPR050300
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6N7,1189177,1189289,111,-,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6N6,1189379,1189667,287,-,none; InterPro=IPR036866; IPR050855; IPR001279
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6N5,1189692,1190000,307,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6N4,1190056,1190241,183,+,GrpE; InterPro=IPR009012; IPR013805; IPR000740
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6N3,1190281,1190928,646,+,HSP70; InterPro=IPR029048; IPR029047; IPR012725; IPR013126; IPR043129
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6N2,1191105,1191241,134,+,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6N1,1191260,1191691,430,-,PG_binding_1; SLT_2; InterPro=IPR036366; IPR002477; IPR031304; IPR043426; IPR036365; IPR023346; IPR011970
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6N0,1191875,1192258,382,-,ATP-grasp; PurK_C; RS_preATP-grasp-like; InterPro=IPR013815; IPR005875; IPR003135; IPR040686; IPR054350; IPR011761; IPR011054; IPR016185
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6M9,1192282,1192453,170,-,AIRC; InterPro=IPR033747; IPR000031; IPR024694
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6F6M8,1192452,1192514,60,-,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCT9,415426,415610,183,-,Ni_hydr_CYTB; InterPro=IPR011577; IPR052168; IPR016174
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCT8,415685,415814,127,+,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCT7,415820,416009,188,+,RNase_HII; InterPro=IPR036397; IPR022898; IPR024567; IPR001352; IPR012337
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCT6,416066,416350,282,-,rve; HTH_21; rve_2; InterPro=IPR036397; IPR048020; IPR001584; IPR025948; IPR050900; IPR012337
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q43915,416355,416452,96,-,HTH_Tnp_1; InterPro=IPR002514; IPR051839; IPR009057
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCT4,416464,416535,69,-,CsrA; InterPro=IPR036107; IPR003751
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCT3,416617,417043,425,-,AA_kinase; ACT; ACT_9; InterPro=IPR036393; IPR001048; IPR002912; IPR054352; IPR005260; IPR045865; IPR001341; IPR041740
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCT2,417065,417944,877,-,tRNA-synt_2c; DHHA1; tRNA_SAD; InterPro=IPR045864; IPR023033; IPR018164; IPR003156; IPR012947; IPR002318; IPR018165; IPR050058; IPR018162; IPR009000; IPR018163
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCT1,418028,418068,39,+,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCT0,418098,418438,339,+,Gp_dh_N; Gp_dh_C; InterPro=IPR020828; IPR020829; IPR020831; IPR036291
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCS9,418469,418514,43,+,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCS8,418504,418892,387,+,tRNA; synt_His; InterPro=IPR045864; IPR004517; IPR041715; IPR004516
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCS7,418914,419354,438,+,Adenylsucc_synt; InterPro=IPR042110; IPR042109; IPR042111; IPR001114; IPR027417
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCS6,419393,419496,102,+,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCS5,419535,419795,258,+,Peptidase_M48; InterPro=IPR001915; IPR051156
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCS4,419813,420161,347,-,Aldo_ket_red; InterPro=IPR036812; IPR023210; IPR020471; IPR050523
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCS3,420215,420425,208,-,cNMP_binding; HTH_Crp_2; InterPro=IPR036388; IPR014710; IPR000595; IPR012318; IPR050397; IPR036390; IPR018490
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCS2,420498,420640,140,+,OsmC; InterPro=IPR015946; IPR003718; IPR036102
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCS1,420675,420817,140,+,Acetyltransf_1; InterPro=IPR000182; IPR050832; IPR016181
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCS0,420926,421785,858,+,AAA; Clp_N; AAA_2; ClpB_D2-small; AAA_lid_9; InterPro=IPR036628; IPR027417; IPR003959; IPR004176; IPR019489; IPR041546; IPR001270; IPR050130; IPR003593; IPR017730
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCR9,421868,422478,608,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCR8,422547,422694,145,+,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCR7,422700,423435,733,-,UPF0020; THUMP; Methyltrans_SAM; RlmL_1st; InterPro=IPR029063; IPR017244; IPR000241; IPR004114; IPR019614; IPR054170
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCR6,423405,423491,85,+,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCR5,423536,423875,337,+,OTCace; OTCace_N; InterPro=IPR036901; IPR002082; IPR006131; IPR006132; IPR006130
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCR4,423879,424291,410,+,Amidohydro_1; InterPro=IPR011059; IPR006680; IPR050138; IPR032466; IPR004722
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCR3,424340,424680,338,+,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCR2,424711,424972,259,+,Rossmann-like; DUF2520; InterPro=IPR037108; IPR019665; IPR018931; IPR008927; IPR036291
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCR1,424982,425205,221,+,Methyltransf_25; InterPro=IPR029063; IPR041698
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCR0,425235,425282,45,+,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCQ9,425449,425944,493,+,AA_permease_2; InterPro=IPR002293
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCQ8,425943,426238,294,+,Usp; InterPro=IPR006016
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCQ7,426258,427172,913,+,Mur_ligase_C; Mur_ligase_M; ATP-grasp_5; InterPro=IPR013815; IPR036565; IPR036615; IPR004101; IPR013221; IPR011761; IPR011810
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCQ6,427175,427907,730,+,Peptidase_S51; InterPro=IPR029062; IPR005320; IPR011811
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCQ5,427923,428087,162,+,none
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCQ4,428093,428477,382,+,AstE_AspA; InterPro=IPR007036; IPR053138
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCQ3,428521,428662,139,-,AsnC_trans_reg; HTH_24; InterPro=IPR036388; IPR019887; IPR000485; IPR019888; IPR036390; IPR011008; IPR011991
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCQ2,428708,429112,402,+,Aminotran_3; InterPro=IPR015421; IPR015422; IPR004636; IPR005814; IPR050103; IPR015424; IPR017652
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCQ1,429116,429459,341,+,AstA; InterPro=IPR007041; IPR016181; IPR017650
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCQ0,429460,429950,488,+,Aldedh; InterPro=IPR016163; IPR016162; IPR017649; IPR015590; IPR016161
Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1),Q6FCP9,429958,430405,445,+,AstB; InterPro=IPR037031; IPR007079
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZR6,28867,29152,284,-,TonB_C; InterPro=IPR037682; IPR003538; IPR051045; IPR006260
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZR7,29156,29285,128,-,ExbD; InterPro=IPR003400; IPR014171
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZR8,29300,29451,149,-,MotA_ExbB; InterPro=IPR002898; IPR050790; IPR014172
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZR9,29514,29622,107,+,Rhodanese; InterPro=IPR036873; IPR023695; IPR001763; IPR050229
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZS0,29637,29919,280,+,Thioredoxin; TPR_19; TPR_20; InterPro=IPR011990; IPR013766; IPR036249
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZS1,29943,30079,134,-,EIIA; man; InterPro=IPR036662; IPR004701; IPR039643; IPR012844
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZS2,30082,30291,207,-,Dak2; InterPro=IPR036117; IPR004007; IPR050861; IPR012737
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZS3,30291,30648,355,-,Dak1; InterPro=IPR004006; IPR050861; IPR012736
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZS4,30705,31022,316,+,Pyr_redox_2; InterPro=IPR036188; IPR023753; IPR050097; IPR005982
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZS5,31058,31309,249,+,CTP_transf_3; InterPro=IPR029044; IPR004528; IPR003329
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZS6,31517,31774,255,-,NUDIX; zf-NADH-PPase; InterPro=IPR000086; IPR015376; IPR050241; IPR015797; IPR049734
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZS7,31780,32013,231,-,PseudoU_synth_2; InterPro=IPR042092; IPR020094; IPR006145; IPR050343; IPR020103; IPR000748
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZS8,32013,32296,281,-,EamA; InterPro=IPR000620
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZS9,32296,32450,153,-,FxsA; InterPro=IPR007313
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZT0,32458,32902,442,-,Peptidase_M24; PepQ_N; InterPro=IPR029149; IPR036005; IPR022846; IPR000994; IPR048819; IPR052433
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZT1,32910,32989,78,+,TusA; InterPro=IPR036868; IPR022931; IPR001455
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZT2,33006,33153,145,-,RraB; InterPro=IPR036701; IPR016716; IPR009671
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZT3,33153,33334,179,-,MMR_HSR1; InterPro=IPR027417; IPR019987; IPR006073; IPR030393
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZT4,33454,33592,137,-,DUF805; InterPro=IPR008523
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZT5,33605,33882,275,-,Zip; InterPro=IPR003689
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZT6,33932,34544,610,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZT7,34583,34656,71,-,ACT_5; InterPro=IPR002912; IPR045865
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZT8,34662,35212,549,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZT9,35355,35848,492,+,Cytochrom_C552; InterPro=IPR017570; IPR003321; IPR036280
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZU0,35855,36071,214,+,Cytochrom_c_NrfB; like; InterPro=IPR053875; IPR036280; IPR017564
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZU1,36071,36297,224,+,Fer4_11; InterPro=IPR017896; IPR050954; IPR017567
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZU2,36297,36619,321,+,NrfD; InterPro=IPR005614; IPR052049; IPR017566
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZU3,36715,38949,2232,+,YadA_head; YadA_stalk; ESPR; InterPro=IPR011049; IPR037174; IPR008640; IPR008635; IPR024973
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZU4,38966,41940,2973,+,YadA_anchor; YadA_head; YadA_stalk; InterPro=IPR011049; IPR005594; IPR008640; IPR008635; IPR045584
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZU5,42021,42429,407,-,Xan_ur_permease; InterPro=IPR006043; IPR006042
