Genome,ID,Start,Stop,Size (nt),Strand,Function
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR51,441848,442082,233,-,Response_reg; Trans_reg_C; InterPro=IPR036388; IPR001789; IPR001867; IPR039420; IPR016032; IPR011006
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR52,442155,442713,557,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR53,442812,442855,41,+,none
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR54,442881,442938,55,-,none
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR55,442939,444298,1357,-,Chlam_PMP; Autotransporter; InterPro=IPR036709; IPR005546
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR56,444398,444764,364,+,none; InterPro=IPR010998; IPR013762; IPR002104; IPR011010
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR57,444784,445089,304,-,UDG; InterPro=IPR036895; IPR005122; IPR051536; IPR005273
Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118),Q21X61,685811,685895,82,+,ThiS; InterPro=IPR012675; IPR003749; IPR044672; IPR016155
Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118),Q21X60,686017,686181,162,+,MoaE; InterPro=IPR036563; IPR003448
Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118),Q21X59,686180,686369,187,-,none
Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118),Q21X58,686401,687271,869,+,AAA; Clp_N; AAA_2; ClpB_D2-small; AAA_lid_9; InterPro=IPR036628; IPR027417; IPR003959; IPR004176; IPR019489; IPR041546; IPR001270; IPR050130; IPR003593; IPR017730
Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118),Q21X57,687295,687479,182,-,HHH_3; InterPro=IPR051675
Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118),Q21X56,687501,688066,563,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118),Q21X55,688101,688424,321,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390
Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118),Q21X54,688439,688715,274,+,LGT; InterPro=IPR001640
Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118),Q21X53,688747,689020,271,+,ECH_1; InterPro=IPR014748; IPR001753; IPR029045
Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118),Q21X52,689046,689547,499,+,AMP-binding; AMP-binding_C; InterPro=IPR045851; IPR042099; IPR000873; IPR025110
Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118),Q21X51,689544,689692,146,-,Usp; InterPro=IPR014729; IPR006016; IPR006015
Aliarcobacter butzleri (strain RM4018),A8EWI9,699047,699235,186,-,none
Aliarcobacter butzleri (strain RM4018),A8EWJ0,699263,699402,138,+,none
Aliarcobacter butzleri (strain RM4018),A8EWJ1,699403,699810,406,-,HisKA; HAMP; HATPase_c; InterPro=IPR036890; IPR047994; IPR003661; IPR003660; IPR003594; IPR005467; IPR050398; IPR036097
Aliarcobacter butzleri (strain RM4018),A8EWJ2,699809,700030,219,-,Response_reg; Trans_reg_C; InterPro=IPR036388; IPR001789; IPR001867; IPR039420; IPR016032; IPR011006
Aliarcobacter butzleri (strain RM4018),A8EWJ3,700039,700515,474,-,PDZ_2; Trypsin_2; PDZ_6; InterPro=IPR036034; IPR001478; IPR041489; IPR001940; IPR051201; IPR009003; IPR011782
Aliarcobacter butzleri (strain RM4018),A8EWJ4,700553,701116,561,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Aliarcobacter butzleri (strain RM4018),A8EWJ5,701363,701773,409,+,Phage_integrase; Arm-DNA-bind_3; Phage_int_M; InterPro=IPR010998; IPR013762; IPR038488; IPR002104; IPR025166; IPR053876; IPR044068; IPR050808; IPR011010
Aliarcobacter butzleri (strain RM4018),A8EWJ6,701916,702040,122,-,none
Aliarcobacter butzleri (strain RM4018),A8EWJ7,702137,702192,53,-,none
Aliarcobacter butzleri (strain RM4018),A8EWJ8,702207,702246,37,-,none
Aliarcobacter butzleri (strain RM4018),A8EWJ9,702246,702474,226,-,none
Aliivibrio fischeri (strain MJ11),B5FCY1,960578,960994,414,-,none
Aliivibrio fischeri (strain MJ11),B5FCY2,961062,961570,507,-,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Aliivibrio fischeri (strain MJ11),B5FCY3,961706,962255,547,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Aliivibrio fischeri (strain MJ11),B5FCY4,962255,962337,80,+,ACT_5; InterPro=IPR045865
Aliivibrio fischeri (strain MJ11),B5FCY5,962341,962656,314,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Aliivibrio fischeri (strain MJ11),B5FCY6,962662,963276,612,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Aliivibrio fischeri (strain MJ11),B5FCY7,963278,963788,509,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Aliivibrio fischeri (strain MJ11),B5FCY8,963881,963950,68,+,CSD; InterPro=IPR012340; IPR002059; IPR012156; IPR050181; IPR011129
Aliivibrio fischeri (strain MJ11),B5FCY9,963997,964450,451,-,Hexapep; NTP_transf_3; InterPro=IPR029044; IPR005882; IPR025877; IPR050065; IPR011004; IPR038009
Aliivibrio fischeri (strain MJ11),B5FCZ0,964523,964663,139,-,ATP-synt_DE; ATP-synt_DE_N; InterPro=IPR036771; IPR001469; IPR020547; IPR020546; IPR036794
Aliivibrio fischeri (strain MJ11),B5FCZ1,964670,965137,466,-,ATP-synt_ab; ATP-synt_ab_N; ATP-synt_VA_C; InterPro=IPR024034; IPR027417; IPR005722; IPR000194; IPR004100; IPR055190; IPR050053; IPR003593; IPR036121
Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4),B9JWT8,659618,660160,540,+,Glyco_hydro_43; GH43_C2; InterPro=IPR023296; IPR006710; IPR041542; IPR051795; IPR013320
Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4),B9JWT9,660155,660779,623,-,Glyco_transf_41; InterPro=IPR029489
Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4),B9JWU0,660778,661361,581,-,Glyco_transf_41; InterPro=IPR029489
Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4),B9JWU1,661434,661651,216,-,Ferric_reduct; InterPro=IPR022837; IPR013130
Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4),B9JWU2,661650,661966,314,-,Oxidored_molyb; InterPro=IPR036374; IPR022867; IPR000572
Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4),B9JWU3,662052,662664,610,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4),B9JWU4,662903,663238,333,-,DUF4105; InterPro=IPR025178
Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4),B9JWU5,663295,663505,209,-,LysE; InterPro=IPR001123
Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4),B9JWU6,663581,664015,432,-,Lyase_1; ADSL_C; InterPro=IPR024083; IPR022761; IPR019468; IPR000362; IPR008948; IPR004769
Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4),B9JWU7,664044,664279,233,-,DUF2259; InterPro=IPR018725
Allorhizobium ampelinum (strain ATCC BAA-846 / DSM 112012 / S4),B9JWU8,664287,664513,224,-,Ribul_P_3_epim; InterPro=IPR013785; IPR026019; IPR000056; IPR011060
Anaeromyxobacter dehalogenans (strain 2CP-C),Q2IH13,1573398,1573871,472,-,OEP; InterPro=IPR003423; IPR050737
Anaeromyxobacter dehalogenans (strain 2CP-C),Q2IH12,1573939,1574368,428,+,Methyltr_RsmB-F; RsmF-B_ferredox; InterPro=IPR029063; IPR049560; IPR054728; IPR023267; IPR001678
Anaeromyxobacter dehalogenans (strain 2CP-C),Q2IH11,1574372,1574510,136,-,MarR_2; InterPro=IPR036388; IPR000835; IPR039422; IPR036390
Anaeromyxobacter dehalogenans (strain 2CP-C),Q2IH19,1574537,1574664,126,-,Multi_Drug_Res; InterPro=IPR045324; IPR000390
Anaeromyxobacter dehalogenans (strain 2CP-C),Q2IH18,1574682,1574789,105,-,Multi_Drug_Res; InterPro=IPR045324; IPR000390
Anaeromyxobacter dehalogenans (strain 2CP-C),Q2IH17,1574852,1575413,559,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Anaeromyxobacter dehalogenans (strain 2CP-C),Q2IH16,1575454,1575674,218,+,NUDIX; InterPro=IPR000086; IPR045121; IPR015797
Anaeromyxobacter dehalogenans (strain 2CP-C),Q2IH15,1575695,1576232,535,+,none; InterPro=IPR024079
Anaeromyxobacter dehalogenans (strain 2CP-C),Q2IH22,1576236,1576419,181,+,none; InterPro=IPR011989; IPR016024
Anaeromyxobacter dehalogenans (strain 2CP-C),Q2IH21,1576436,1576811,373,+,Sel1; InterPro=IPR011990; IPR040239
Anaeromyxobacter dehalogenans (strain 2CP-C),Q2IH20,1576927,1577064,135,-,Response_reg; InterPro=IPR001789; IPR050595; IPR011006
Anaeromyxobacter sp. (strain K),B4UI24,1589573,1589984,409,+,Methyltr_RsmB-F; RsmF-B_ferredox; InterPro=IPR029063; IPR049560; IPR054728; IPR023267; IPR001678
Anaeromyxobacter sp. (strain K),B4UI25,1589987,1590125,136,-,MarR_2; InterPro=IPR036388; IPR000835; IPR039422; IPR036390
Anaeromyxobacter sp. (strain K),B4UI26,1590155,1590285,128,-,Multi_Drug_Res; InterPro=IPR045324; IPR000390
Anaeromyxobacter sp. (strain K),B4UI27,1590302,1590409,105,-,Multi_Drug_Res; InterPro=IPR045324; IPR000390
Anaeromyxobacter sp. (strain K),B4UI28,1590580,1590952,371,+,HNH; InterPro=IPR002711; IPR003615
Anaeromyxobacter sp. (strain K),B4UI29,1590937,1591498,559,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Anaeromyxobacter sp. (strain K),B4UI30,1591539,1591759,218,+,NUDIX; InterPro=IPR000086; IPR045121; IPR015797
Anaeromyxobacter sp. (strain K),B4UI31,1591781,1592317,534,+,none; InterPro=IPR024079
Anaeromyxobacter sp. (strain K),B4UI32,1592321,1592502,179,+,none; InterPro=IPR011989; IPR016024
Anaeromyxobacter sp. (strain K),B4UI33,1592519,1592893,372,+,Sel1; InterPro=IPR011990; IPR040239
Anaeromyxobacter sp. (strain K),B4UI34,1592896,1592964,66,-,none
Aquifex aeolicus (strain VF5),O67004,191230,191481,250,-,SurE; InterPro=IPR036523; IPR030048; IPR002828
Aquifex aeolicus (strain VF5),O67005,191483,191706,222,-,ChapFlgA; InterPro=IPR017585; IPR039246; IPR013974
Aquifex aeolicus (strain VF5),O67006,191683,191946,261,-,Flg_bb_rod; Flg_bbr_C; LlgE_F_G_D1; InterPro=IPR001444; IPR010930; IPR053967; IPR037925; IPR012834; IPR012836; IPR020013
Aquifex aeolicus (strain VF5),O67007,191960,192435,473,+,Pyr_redox_2; InterPro=IPR036188; IPR023753; IPR050260
Aquifex aeolicus (strain VF5),O67008,192421,192653,231,-,none
Aquifex aeolicus (strain VF5),O67009,192680,193236,554,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Aquifex aeolicus (strain VF5),O67010,193235,193627,391,-,TRM; InterPro=IPR042296; IPR029063; IPR022923; IPR002905
Aquifex aeolicus (strain VF5),O67011,193634,193767,132,+,TsaE; InterPro=IPR027417; IPR003442
Aquifex aeolicus (strain VF5),O67012,193768,194464,695,-,TGS; RelA_SpoT; ACT_4; HD_4; RelA_AH_RIS; InterPro=IPR012675; IPR043519; IPR004095; IPR007685; IPR002912; IPR045600; IPR006674; IPR003607; IPR045865; IPR012676; IPR004811; IPR033655
Aquifex aeolicus (strain VF5),O67013,194477,194819,340,+,MreB_Mbl; InterPro=IPR004753; IPR043129
Aquifex aeolicus (strain VF5),O67014,194818,195082,263,+,MreC; InterPro=IPR042177; IPR042175; IPR007221
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY76,1336796,1336883,86,-,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY75,1336874,1337021,145,-,CMD; InterPro=IPR029032; IPR003779; IPR004675
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY74,1337043,1337196,152,-,CMD; InterPro=IPR029032; IPR003779; IPR004675
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY73,1337233,1337701,467,+,Aminotran_1_2; GntR; InterPro=IPR036388; IPR015421; IPR004839; IPR000524; IPR051446; IPR036390; IPR015424
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY72,1337746,1337961,213,-,Rhomboid; InterPro=IPR035952; IPR022764
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY71,1338026,1338594,566,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NWC2,1338709,1339072,361,+,rve; InterPro=IPR036397; IPR001584; IPR017894; IPR012337
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NW60,1339071,1339330,258,+,IstB_IS21; InterPro=IPR027417; IPR047661; IPR002611; IPR028350; IPR003593
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY68,1339390,1339694,302,+,p450; InterPro=IPR036396; IPR001128; IPR002397
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY67,1339808,1339953,143,-,Y1_Tnp; InterPro=IPR036515; IPR002686
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY66,1339975,1340090,114,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F6,352073,352363,288,+,ABC; 3; InterPro=IPR037294; IPR001626
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F5,352371,352675,302,+,ZnuA; InterPro=IPR006127; IPR006128; IPR006129; IPR050492
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F4,352681,353110,427,-,FGE-sulfatase; DinB_2; InterPro=IPR042095; IPR005532; IPR024775; IPR051043; IPR016187; IPR017806
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F3,353128,353397,267,-,TauE; InterPro=IPR002781
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F2,353502,353602,99,-,ZapA; InterPro=IPR042233; IPR007838; IPR036192
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F1,353699,354316,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F0,354366,354594,227,+,DUF480; InterPro=IPR036388; IPR007432; IPR036390
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E9,354609,354874,263,+,LGT; InterPro=IPR001640
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E8,354873,355024,150,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E7,355027,355079,50,-,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E6,355101,355560,458,+,MCD; MCD_N; InterPro=IPR038351; IPR042303; IPR007956; IPR035372; IPR038917
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8K1,89503,89666,161,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8K0,89690,89796,105,+,SnoaL_2; InterPro=IPR037401; IPR032710
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J7,90711,90884,171,-,p450; InterPro=IPR036396; IPR001128; IPR002397
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J6,90906,91050,143,-,Y1_Tnp; InterPro=IPR036515; IPR002686
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J5,91081,91303,220,-,none; InterPro=IPR036396
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J4,91319,91887,566,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J3,91952,92167,213,+,Rhomboid; InterPro=IPR035952; IPR022764
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J0,92909,93039,128,+,CMD; InterPro=IPR029032; IPR003779; IPR004675
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I9,93169,93582,411,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I8,93825,94158,331,-,Phage_integrase; Phage_int_SAM_1; InterPro=IPR010998; IPR013762; IPR002104; IPR004107; IPR044068; IPR050090; IPR011010
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I7,94157,94471,313,-,Phage_integrase; InterPro=IPR013762; IPR002104; IPR050090; IPR011010
Arthrobacter sp. (strain FB24),A0JXZ4,946652,947584,930,-,FtsX; InterPro=IPR003838; IPR050250
Arthrobacter sp. (strain FB24),A0JXZ5,947654,948184,528,-,2-Hacid_dh; ACT; 2-Hacid_dh_C; PGDH_inter; InterPro=IPR029009; IPR006139; IPR002912; IPR006140; IPR045626; IPR036291; IPR045865; IPR006236
Arthrobacter sp. (strain FB24),A0JXZ6,948231,948573,340,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Arthrobacter sp. (strain FB24),A0JXZ7,948611,948782,169,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Arthrobacter sp. (strain FB24),A0JXZ8,948783,949417,632,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Arthrobacter sp. (strain FB24),A0JXZ9,949544,950118,572,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Arthrobacter sp. (strain FB24),A0JY00,950165,950472,306,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR001845; IPR036390; IPR011991
Arthrobacter sp. (strain FB24),A0JY01,950722,951087,364,+,none
Arthrobacter sp. (strain FB24),A0JY02,951098,951475,376,+,GSDH; InterPro=IPR011042; IPR012938; IPR011041
Arthrobacter sp. (strain FB24),A0JY03,951616,951708,90,+,none
Arthrobacter sp. (strain FB24),A0JY04,951711,951875,162,-,MarR; InterPro=IPR036388; IPR000835; IPR036390
Azoarcus sp. (strain BH72),A1K339,218258,218485,225,-,DUF480; InterPro=IPR036388; IPR007432; IPR036390
Azoarcus sp. (strain BH72),A1K340,218527,219230,701,+,Guanylate_cyc; CHASE2; InterPro=IPR029787; IPR001054; IPR007890; IPR050697
Azoarcus sp. (strain BH72),A1K341,219242,219440,197,-,OmpA; InterPro=IPR036737; IPR006665; IPR006664; IPR050330
Azoarcus sp. (strain BH72),A1K342,219439,219587,146,-,FecR; InterPro=IPR006860
Azoarcus sp. (strain BH72),A1K343,219623,220623,998,+,GAF; HD_5; InterPro=IPR029016; IPR003018; IPR037522; IPR003607; IPR029151
Azoarcus sp. (strain BH72),A1K344,220646,221262,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Azoarcus sp. (strain BH72),A1K345,221291,221356,63,+,none
Azoarcus sp. (strain BH72),A1K346,221359,221457,97,+,ZapA; InterPro=IPR042233; IPR007838; IPR036192
Azoarcus sp. (strain BH72),A1K347,221574,221734,158,+,EVE; InterPro=IPR002740; IPR052181; IPR015947; IPR047197
Azoarcus sp. (strain BH72),A1K348,221730,221999,267,+,TauE; InterPro=IPR002781
Azoarcus sp. (strain BH72),A1K349,222021,222144,121,+,none
Azobacteroides pseudotrichonymphae genomovar. CFP2,B6YQU6,139167,139475,306,+,Ldh_1_N; Ldh_1_C; InterPro=IPR015955; IPR001236; IPR022383; IPR001557; IPR036291; IPR011275
Azobacteroides pseudotrichonymphae genomovar. CFP2,B6YQU7,139511,139599,87,+,DUF3276; InterPro=IPR006628
Azobacteroides pseudotrichonymphae genomovar. CFP2,B6YQU8,139969,140177,207,+,HAD_2; InterPro=IPR023198; IPR023214; IPR041492; IPR051806; IPR036412; IPR006439
Azobacteroides pseudotrichonymphae genomovar. CFP2,B6YQU9,141255,141395,139,+,SufE; InterPro=IPR003808
Azobacteroides pseudotrichonymphae genomovar. CFP2,B6YQV0,141397,141577,179,+,SpoU_methylase; InterPro=IPR029026; IPR001537; IPR004441; IPR029028
Azobacteroides pseudotrichonymphae genomovar. CFP2,B6YQV1,141817,142427,608,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Azobacteroides pseudotrichonymphae genomovar. CFP2,B6YQV2,142586,142950,362,-,MeaB; InterPro=IPR027417; IPR005129
Azobacteroides pseudotrichonymphae genomovar. CFP2,B6YQV3,143034,144542,1507,+,GATase_2; GXGXG; Glu_synthase; Glu_syn_central; InterPro=IPR036485; IPR013785; IPR029055; IPR017932; IPR002489; IPR002932; IPR006982; IPR050711
Azobacteroides pseudotrichonymphae genomovar. CFP2,B6YQV4,144568,145039,470,+,Pyr_redox_2; Fer4_20; InterPro=IPR009051; IPR036188; IPR023753; IPR028261; IPR051394; IPR006005
Azobacteroides pseudotrichonymphae genomovar. CFP2,B6YQV5,145058,145629,569,+,Asn_synthase; GATase_7; InterPro=IPR014729; IPR029055; IPR001962; IPR017932; IPR006426; IPR050795; IPR033738
Azobacteroides pseudotrichonymphae genomovar. CFP2,B6YQV6,145671,146425,753,-,Na_H_Exchanger; TrkA_C; InterPro=IPR038770; IPR036721; IPR006153; IPR006037
Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG6465 / NBRC 14845 / NCIMB 13405 / ORS 571),A8IER3,1350025,1350144,117,+,none
Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG6465 / NBRC 14845 / NCIMB 13405 / ORS 571),A8IER6,1350167,1350365,196,+,none
Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG6465 / NBRC 14845 / NCIMB 13405 / ORS 571),A8IER9,1350380,1350580,198,-,none
Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG6465 / NBRC 14845 / NCIMB 13405 / ORS 571),A8IES2,1350612,1351126,512,-,dCache_1; InterPro=IPR033479; IPR029151
Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG6465 / NBRC 14845 / NCIMB 13405 / ORS 571),A8IES4,1351155,1351396,239,+,CVNH; InterPro=IPR036673; IPR011058
Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG6465 / NBRC 14845 / NCIMB 13405 / ORS 571),A8IES7,1351424,1352042,616,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG6465 / NBRC 14845 / NCIMB 13405 / ORS 571),A8IET0,1352112,1352176,63,+,CsbD; InterPro=IPR036629; IPR008462
Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG6465 / NBRC 14845 / NCIMB 13405 / ORS 571),A8IET2,1352283,1352475,191,+,HTH_3; Cupin_2; InterPro=IPR010982; IPR014710; IPR001387; IPR013096; IPR050807; IPR011051
Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG6465 / NBRC 14845 / NCIMB 13405 / ORS 571),A8IET5,1352474,1352646,170,+,Acetyltransf_1; InterPro=IPR000182; IPR050832; IPR016181
Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG6465 / NBRC 14845 / NCIMB 13405 / ORS 571),A8IET8,1352649,1352890,239,-,adh_short_C2; InterPro=IPR002347; IPR051122; IPR036291
Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG6465 / NBRC 14845 / NCIMB 13405 / ORS 571),A8IEU1,1353001,1353473,471,-,Porin_2; InterPro=IPR003684
