Genome,ID,Start,Stop,Size (nt),Strand,Function
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZU4,38966,41940,2973,+,YadA_anchor; YadA_head; YadA_stalk; InterPro=IPR011049; IPR005594; IPR008640; IPR008635; IPR045584
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZU5,42021,42429,407,-,Xan_ur_permease; InterPro=IPR006043; IPR006042
Actinobacillus pleuropneumoniae serotype 7 (strain AP76),B3GZU6,42482,43684,1200,-,Aldedh; Pro_dh; Pro_dh-DNA_bdg; PRODH; InterPro=IPR024090; IPR016163; IPR016162; IPR015590; IPR002872; IPR024082; IPR041349; IPR025703; IPR050485; IPR029041; IPR016161; IPR024089; IPR005933
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLD6,152720,153165,443,+,UPF0004; Radical_SAM; TRAM_2; InterPro=IPR012340; IPR038135; IPR023404; IPR005840; IPR013848; IPR007197; IPR002792; IPR006638; IPR005839
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLD7,153172,153840,667,+,HMW1C_N; HMw1_D2; InterPro=IPR041109; IPR040542; IPR051939
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLD8,153896,154002,104,-,MetJ; InterPro=IPR023453; IPR002084; IPR010985
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLD9,154068,154298,229,+,MIP; InterPro=IPR023271; IPR023743; IPR000425; IPR034294
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLE0,154370,154685,313,+,tRNA; synt_2e; InterPro=IPR045864; IPR002310; IPR006194
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLE1,154763,155453,688,+,tRNA_synt_2f; DALR_1; InterPro=IPR015944; IPR008909; IPR006194
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLE2,155475,155602,125,-,CRCB; InterPro=IPR003691
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLE3,155602,155875,271,-,Hydrolase_3; InterPro=IPR023214; IPR036412; IPR000150; IPR006379
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLE4,155929,156482,551,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLE5,156487,156564,76,+,ACT_5; InterPro=IPR045865
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLE6,156611,157226,613,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLE7,157250,157526,275,+,Zip; InterPro=IPR003689
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLE8,157562,158075,511,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLE9,158105,158378,272,-,GCV_T; YgfZ_barrel; InterPro=IPR006222; IPR048451; IPR045179; IPR029043
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLF0,158379,158667,286,-,YicC-like_N; YicC-like_C; InterPro=IPR013527; IPR013551; IPR005229
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLF1,158722,158961,237,+,RNase_PH; RNase_PH_C; InterPro=IPR027408; IPR002381; IPR001247; IPR015847; IPR050080; IPR020568; IPR036345
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLF2,158971,159185,213,+,Pribosyltran; InterPro=IPR029057; IPR023031; IPR000836; IPR004467
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLF3,159243,160540,1296,+,AIRS_C; GATase_5; FGAR-AT_linker; FGAR-AT_N; FGAR-AT_PurM_N-like; InterPro=IPR036921; IPR029062; IPR036676; IPR010073; IPR010918; IPR041609; IPR040707; IPR055181; IPR036604
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLF4,160550,160808,256,+,none
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLF5,161139,161436,295,+,dCMP_cyt_deam_1; dCMP_cyt_deam_2; InterPro=IPR020797; IPR002125; IPR013171; IPR050202; IPR016193
Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 /130Z),A6VLF6,161524,161778,253,+,DUF4198; InterPro=IPR019613
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQR4,1546755,1547007,251,+,Response_reg; Trans_reg_C; InterPro=IPR036388; IPR001789; IPR001867; IPR039420; IPR016032; IPR011006
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQR5,1547046,1547488,440,+,HisKA; HAMP; HATPase_c; InterPro=IPR036890; IPR003661; IPR003660; IPR003594; IPR004358; IPR005467; IPR050980; IPR036097
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQR6,1547491,1547567,74,+,none
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQR7,1547593,1548011,417,-,malic; Malic_M; InterPro=IPR037062; IPR012301; IPR012302; IPR001891; IPR051674; IPR036291; IPR046346; IPR045213
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQR8,1548072,1548558,484,-,DUF2867; NAD_binding_10; InterPro=IPR021295; IPR016040; IPR051783; IPR036291
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQR9,1548606,1548681,74,-,Ribosomal_L31; InterPro=IPR042105; IPR027491; IPR002150; IPR034704
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQS0,1548727,1549462,734,+,DEAD; Helicase_C; PriA_3primeBD; PriA_C; PriA_CRR; PriA-like_WH; InterPro=IPR042115; IPR027417; IPR005259; IPR011545; IPR001650; IPR041222; IPR041236; IPR040498; IPR048949; IPR014001; IPR050880
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQS1,1549489,1549856,365,-,none
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQS2,1549915,1550283,367,-,OmpA; OmpA_membrane; InterPro=IPR036737; IPR006665; IPR000498; IPR006664; IPR002368; IPR050330; IPR011250
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQS3,1550366,1550873,505,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQS4,1550874,1551530,654,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQS5,1551536,1551851,313,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQS6,1551938,1552486,547,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQS7,1552515,1552548,31,-,none
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQS8,1552614,1553119,503,+,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQS9,1553159,1553464,303,+,Acyltransferase; InterPro=IPR002123
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQT0,1553436,1553781,343,+,Acyltransferase; InterPro=IPR002123
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQT1,1553763,1553924,160,-,2; thiour_desulf; InterPro=IPR007553
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQT2,1553957,1554174,215,-,NrtR_WHD; InterPro=IPR036388; IPR054105; IPR036390; IPR015797
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQT3,1554199,1554411,210,+,Isochorismatase; InterPro=IPR036380; IPR000868; IPR052347
Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),A0KQT4,1554445,1554837,391,+,NAPRTase; NAPRTase_N; InterPro=IPR006406; IPR041525; IPR040727; IPR007229; IPR036068
Aeromonas salmonicida (strain A449),A4SHD9,40356,40637,280,-,Phosphonate; bd; InterPro=IPR001638; IPR005770; IPR030836
Aeromonas salmonicida (strain A449),A4SHE0,40679,41072,391,-,NAPRTase; NAPRTase_N; InterPro=IPR006406; IPR041525; IPR040727; IPR007229; IPR036068
Aeromonas salmonicida (strain A449),A4SHE1,41102,41313,210,-,Isochorismatase; InterPro=IPR036380; IPR000868; IPR052347
Aeromonas salmonicida (strain A449),A4SHE2,41338,41555,215,+,NrtR_WHD; InterPro=IPR036388; IPR054105; IPR036390; IPR015797
Aeromonas salmonicida (strain A449),A4SHE3,41554,41720,164,+,2; thiour_desulf; InterPro=IPR007553
Aeromonas salmonicida (strain A449),A4SHE4,41773,42072,298,-,Acyltransferase; InterPro=IPR002123
Aeromonas salmonicida (strain A449),A4SHE5,42118,42623,503,-,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Aeromonas salmonicida (strain A449),A4SHE6,42751,43300,547,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Aeromonas salmonicida (strain A449),A4SHE7,43299,43395,95,+,ACT_5; InterPro=IPR045865
Aeromonas salmonicida (strain A449),A4SHE8,43400,43713,312,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Aeromonas salmonicida (strain A449),A4SHE9,43763,44377,612,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Aeromonas salmonicida (strain A449),A4SHF0,44403,44910,505,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Aeromonas salmonicida (strain A449),A4SHF1,45015,45384,367,+,OmpA; OmpA_membrane; InterPro=IPR036737; IPR006665; IPR000498; IPR006664; IPR002368; IPR050330; IPR011250
Aeromonas salmonicida (strain A449),A4SHF2,45403,45553,149,-,HPP; InterPro=IPR007065
Aeromonas salmonicida (strain A449),A4SHF3,45579,45764,183,+,TetR_N; InterPro=IPR001647; IPR050109; IPR009057; IPR036271
Aeromonas salmonicida (strain A449),A4SHF4,45789,46153,362,+,none
Aeromonas salmonicida (strain A449),A4SHF5,46182,46918,734,-,DEAD; Helicase_C; PriA_3primeBD; PriA_C; PriA_CRR; PriA-like_WH; InterPro=IPR042115; IPR027417; IPR005259; IPR011545; IPR001650; IPR041222; IPR041236; IPR040498; IPR048949; IPR014001; IPR050880
Aeromonas salmonicida (strain A449),A4SHF6,46967,47039,70,+,Ribosomal_L31; InterPro=IPR042105; IPR027491; IPR002150; IPR034704
Aeromonas salmonicida (strain A449),A4SHF7,47088,47573,484,+,DUF2867; NAD_binding_10; InterPro=IPR021295; IPR016040; IPR051604; IPR036291
Aeromonas salmonicida (strain A449),A4SHF8,47633,48052,417,+,malic; Malic_M; InterPro=IPR037062; IPR012301; IPR012302; IPR001891; IPR051674; IPR036291; IPR046346; IPR045213
Aeromonas salmonicida (strain A449),A4SHF9,48079,48154,74,-,none
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAV6,585193,585282,87,-,none
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAV7,585354,585819,464,-,tRNA-synt_2b; HGTP_anticodon; InterPro=IPR045864; IPR036621; IPR022961; IPR002314; IPR004154; IPR006195; IPR027031; IPR002315; IPR033731
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAV8,585869,586133,262,-,none; InterPro=IPR001940
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAV9,586177,586420,241,-,RecO_C; RecO_N; InterPro=IPR042242; IPR012340; IPR003717; IPR022572; IPR037278
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAW0,586427,586731,302,-,MMR_HSR1; KH_2; InterPro=IPR015946; IPR027417; IPR005662; IPR006073; IPR004044; IPR030388; IPR009019; IPR005225
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAW1,586739,587712,971,-,Peptidase_M16; Peptidase_M16_C; M16C_assoc; PreP_C; InterPro=IPR011765; IPR007863; IPR013578; IPR055130; IPR011249
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAW2,587752,588056,302,-,MS_channel_2nd; MS_channel_1st_1; MS_channel_3rd; InterPro=IPR023408; IPR006685; IPR049278; IPR045275; IPR010920; IPR011066; IPR011014
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAW3,588102,588490,386,-,2-Hacid_dh; 2-Hacid_dh_C; InterPro=IPR006139; IPR006140; IPR002912; IPR036291; IPR045865
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAW4,588490,588859,367,-,Aminotran_5; InterPro=IPR015421; IPR015422; IPR022278; IPR000192; IPR015424
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAW5,588851,589414,561,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAW6,589443,590002,558,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAW7,590041,590407,365,-,Iso_dh; InterPro=IPR004429; IPR024084
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAW8,590478,590582,102,-,YajC; InterPro=IPR003849
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAW9,590622,591003,379,-,TGT; InterPro=IPR036511; IPR004803; IPR002616; IPR050076
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAX0,591012,591103,90,-,none
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAX1,591186,591554,366,+,Chorismate_synt; InterPro=IPR035904; IPR000453
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAX2,591590,592292,700,-,none
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAX3,592293,592580,286,-,ABC_tran; InterPro=IPR027417; IPR003439; IPR003593
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAX4,592579,593097,516,-,none
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAX5,593093,593503,409,-,none
Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835/ VPI 0990),C4ZAX6,593533,593951,416,-,HATPase_c_5; InterPro=IPR036890; IPR032834
Agrobacterium fabrum (strain C58 / ATCC 33970),A9CIG5,628470,628744,272,-,TauE; InterPro=IPR002781
Agrobacterium fabrum (strain C58 / ATCC 33970),Q8UE52,628773,628837,63,-,none
Agrobacterium fabrum (strain C58 / ATCC 33970),Q7CY92,628877,629160,281,-,Extensin; like_C; InterPro=IPR009683
Agrobacterium fabrum (strain C58 / ATCC 33970),Q8UE50,629309,629398,88,-,none
Agrobacterium fabrum (strain C58 / ATCC 33970),Q7CY91,629436,630041,603,-,MCPsignal; HAMP; sCache_2; InterPro=IPR004089; IPR003660; IPR033480; IPR004090; IPR051310
Agrobacterium fabrum (strain C58 / ATCC 33970),A9CIG4,630122,630227,103,+,DUF1883; InterPro=IPR036488; IPR015073
Agrobacterium fabrum (strain C58 / ATCC 33970),A9CIG3,630262,630701,437,-,AAA; MgsA_C; AAA_assoc_2; InterPro=IPR027417; IPR003959; IPR021886; IPR032423; IPR051314; IPR003593; IPR008921
Agrobacterium fabrum (strain C58 / ATCC 33970),Q7CY88,630700,631169,467,-,PDZ_2; Trypsin_2; PDZ_6; InterPro=IPR036034; IPR001478; IPR041489; IPR001940; IPR009003; IPR011782
Agrobacterium fabrum (strain C58 / ATCC 33970),Q7CY87,631226,631343,115,+,none; InterPro=IPR017160; IPR052755
Agrobacterium fabrum (strain C58 / ATCC 33970),A9CIG2,631348,631795,445,-,Beta; lactamase; InterPro=IPR012338; IPR001466; IPR050789
Agrobacterium fabrum (strain C58 / ATCC 33970),Q8UE43,631826,632437,610,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Agrobacterium fabrum (strain C58 / ATCC 33970),P58770,632540,632854,312,+,Oxidored_molyb; InterPro=IPR036374; IPR022867; IPR000572
Agrobacterium fabrum (strain C58 / ATCC 33970),P58769,632855,633071,214,+,Ferric_reduct; InterPro=IPR022837; IPR013130
Agrobacterium fabrum (strain C58 / ATCC 33970),Q7CY85,633217,633508,289,+,DUF817; InterPro=IPR008535
Agrobacterium fabrum (strain C58 / ATCC 33970),Q8UE41,633560,633702,140,-,Ribosomal_L17; InterPro=IPR036373; IPR000456
Agrobacterium fabrum (strain C58 / ATCC 33970),P0A4E3,633741,634078,335,-,RNA_pol_A_bac; RNA_pol_L; RNA_pol_A_CTD; InterPro=IPR036643; IPR036603; IPR011773; IPR011262; IPR011263; IPR011260
Agrobacterium fabrum (strain C58 / ATCC 33970),Q8UE40,634143,634273,128,-,Ribosomal_S11; InterPro=IPR036967; IPR001971; IPR019981
Agrobacterium fabrum (strain C58 / ATCC 33970),Q8UE39,634319,634442,121,-,Ribosomal_S13; InterPro=IPR027437; IPR001892; IPR010979; IPR019980
Agrobacterium fabrum (strain C58 / ATCC 33970),Q8UE38,634543,634740,195,-,ADK; InterPro=IPR027417; IPR000850; IPR006259
Agrobacterium fabrum (strain C58 / ATCC 33970),Q7CY83,634739,635186,445,-,SecY; InterPro=IPR023201; IPR026593; IPR002208
Agrobacterium fabrum (strain C58 / ATCC 33970),Q8UE36,635297,635457,158,-,Ribosomal_L27A; InterPro=IPR030878; IPR021131; IPR005749; IPR036227
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR42,438465,439059,593,-,PilM_2; InterPro=IPR054809; IPR005883; IPR050696; IPR043129
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR43,439093,439332,237,-,none; InterPro=IPR049970
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR44,439397,439756,358,+,Peptidase_M42; InterPro=IPR023367; IPR008007; IPR051464
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR45,439760,440113,351,+,LGT; InterPro=IPR001640
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR46,440112,440332,218,-,none
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR47,440449,440877,426,+,Peptidase_M24; AMP_N; InterPro=IPR029149; IPR036005; IPR000994; IPR007865; IPR052433
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR48,440899,441190,290,+,HisG; HisG_C; InterPro=IPR015867; IPR020621; IPR013820; IPR013115; IPR001348; IPR011322
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR49,441205,441239,33,+,none
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR50,441434,441843,408,-,HisKA; HATPase_c; InterPro=IPR036890; IPR003661; IPR003594; IPR004358; IPR005467; IPR050351; IPR036097
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR51,441848,442082,233,-,Response_reg; Trans_reg_C; InterPro=IPR036388; IPR001789; IPR001867; IPR039420; IPR016032; IPR011006
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR52,442155,442713,557,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR53,442812,442855,41,+,none
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR54,442881,442938,55,-,none
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR55,442939,444298,1357,-,Chlam_PMP; Autotransporter; InterPro=IPR036709; IPR005546
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR56,444398,444764,364,+,none; InterPro=IPR010998; IPR013762; IPR002104; IPR011010
Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC81048 / CCUG 64013 / CIP 107961 / Muc),B2UR57,444784,445089,304,-,UDG; InterPro=IPR036895; IPR005122; IPR051536; IPR005273
